,0,1,2,Latitude,Longitude
409,816037470,2,2019-06-13 12:16:42.516090,52.48809,13.416093
410,816047246,2,2019-06-13 12:16:42.516090,52.488132,13.415868
411,816023100,2,2019-06-13 12:16:42.516090,52.488032,13.414063
412,816037061,2,2019-06-13 12:16:42.516090,52.484087,13.412631
413,816054423,2,2019-06-13 12:16:42.516090,52.488047,13.413881
414,810006972,2,2019-06-13 12:16:42.516090,52.488084,13.413979
415,816035927,2,2019-06-13 12:16:42.516090,52.512423,13.415368
416,816035399,2,2019-06-13 12:16:42.516090,52.512876,13.415453
417,816048571,2,2019-06-13 12:16:42.516090,52.51253,13.414589
418,810024404,2,2019-06-13 12:16:42.516090,52.512834,13.41664
419,816022198,2,2019-06-13 12:16:42.516090,52.513328,13.415366
420,816024240,2,2019-06-13 12:16:42.516090,52.512722,13.416962
421,816037927,2,2019-06-13 12:16:42.516090,52.511412,13.416543
422,816036470,2,2019-06-13 12:16:42.516090,52.511297,13.416606
423,816047516,2,2019-06-13 12:16:42.516090,52.512818,13.417299
424,816049538,2,2019-06-13 12:16:42.516090,52.510974,13.416921
425,810002456,2,2019-06-13 12:16:42.516090,52.510875,13.417369
426,810004899,2,2019-06-13 12:16:42.516090,52.510823,13.417411
427,810023571,2,2019-06-13 12:16:42.516090,52.514787,13.415313
428,810000695,2,2019-06-13 12:16:42.516090,52.530333,13.415103
429,816045896,2,2019-06-13 12:16:42.516090,52.52996,13.414851
430,810000967,2,2019-06-13 12:16:42.516090,52.530762,13.414633
431,810025516,2,2019-06-13 12:16:42.516090,52.531759,13.415705
432,816036334,2,2019-06-13 12:16:42.516090,52.528964,13.416402
433,816046265,2,2019-06-13 12:16:42.516090,52.528748,13.416521
434,810005258,2,2019-06-13 12:16:42.516090,52.528531,13.416808
435,816036640,2,2019-06-13 12:16:42.516090,52.531135,13.417651
436,816047293,2,2019-06-13 12:16:42.516090,52.529219,13.41313
437,810001056,2,2019-06-13 12:16:42.516090,52.529195,13.413129
438,810002824,2,2019-06-13 12:16:42.516090,52.529284,13.41807
439,810003614,2,2019-06-13 12:16:42.516090,52.529232,13.41816
440,816037151,2,2019-06-13 12:16:42.516090,52.528777,13.41759
441,810006143,2,2019-06-13 12:16:42.516090,52.528623,13.417796
442,816045705,2,2019-06-13 12:16:42.516090,52.547447,13.415586
443,810006412,2,2019-06-13 12:16:42.516090,52.549126,13.416544
444,810002348,2,2019-06-13 12:16:42.516090,52.549472,13.413259
445,810025680,2,2019-06-13 12:16:42.516090,52.549804,13.413965
446,810006616,2,2019-06-13 12:16:42.516090,52.549985,13.417223
447,816022354,2,2019-06-13 12:16:42.516090,52.549277,13.41869
448,816046761,2,2019-06-13 12:16:42.516090,52.550411,13.414186
449,810006146,2,2019-06-13 12:16:42.516090,52.550491,13.418173
450,810003649,2,2019-06-13 12:16:42.516090,52.55161,13.413997
451,816035208,2,2019-06-13 12:16:42.516090,52.55187,13.41535
452,816022992,2,2019-06-13 12:16:42.516090,52.476727,13.430809
453,816046829,2,2019-06-13 12:16:42.516090,52.47548,13.430276
454,810003300,2,2019-06-13 12:16:42.516090,52.476862,13.433209
455,810001005,2,2019-06-13 12:16:42.516090,52.478912,13.431454
456,816023314,2,2019-06-13 12:16:42.516090,52.479158,13.430849
457,816054055,2,2019-06-13 12:16:42.516090,52.476442,13.426806
458,810005461,2,2019-06-13 12:16:42.516090,52.4747,13.429119
459,816028871,2,2019-06-13 12:16:42.516090,52.479558,13.431977
460,816045071,2,2019-06-13 12:16:42.516090,52.474968,13.434045
461,816024022,2,2019-06-13 12:16:42.516090,52.479829,13.432141
462,810002242,2,2019-06-13 12:16:42.516090,52.475533,13.426067
463,816024829,2,2019-06-13 12:16:42.516090,52.476491,13.436045
464,816022820,2,2019-06-13 12:16:42.516090,52.479972,13.426683
465,810025691,2,2019-06-13 12:16:42.516090,52.478127,13.43683
466,816037658,2,2019-06-13 12:16:42.516090,52.485805,13.430491
467,810026812,2,2019-06-13 12:16:42.516090,52.485796,13.43032
468,816000303,2,2019-06-13 12:16:42.516090,52.486006,13.430311
469,816023255,2,2019-06-13 12:16:42.516090,52.486146,13.430573
470,810000882,2,2019-06-13 12:16:42.516090,52.486137,13.4301
471,810005189,2,2019-06-13 12:16:42.516090,52.485769,13.431416
472,810006226,2,2019-06-13 12:16:42.516090,52.485656,13.429427
473,810002123,2,2019-06-13 12:16:42.516090,52.485369,13.429622
474,816030078,2,2019-06-13 12:16:42.516090,52.486773,13.430917
475,810004383,2,2019-06-13 12:16:42.516090,52.486768,13.431068
476,816036208,2,2019-06-13 12:16:42.516090,52.486827,13.430889
477,816047572,2,2019-06-13 12:16:42.516090,52.48547,13.431878
478,816053519,2,2019-06-13 12:16:42.516090,52.485708,13.432042
479,816028192,2,2019-06-13 12:16:42.516090,52.52128,13.430819
480,810004751,2,2019-06-13 12:16:42.516090,52.522157,13.431069
481,810002134,2,2019-06-13 12:16:42.516090,52.521505,13.428357
482,816037417,2,2019-06-13 12:16:42.516090,52.52148,13.432971
483,816028646,2,2019-06-13 12:16:42.516090,52.522573,13.428978
484,816023142,2,2019-06-13 12:16:42.516090,52.522437,13.432759
485,816048414,2,2019-06-13 12:16:42.516090,52.522148,13.433188
486,810025592,2,2019-06-13 12:16:42.516090,52.522262,13.433308
487,816000621,2,2019-06-13 12:16:42.516090,52.519792,13.429201
488,810003231,2,2019-06-13 12:16:42.516090,52.519683,13.428915
489,816024565,2,2019-06-13 12:16:42.516090,52.518951,13.42992
490,816045132,2,2019-06-13 12:16:42.516090,52.521659,13.427406
491,816036379,2,2019-06-13 12:16:42.516090,52.520595,13.427533
492,810004246,2,2019-06-13 12:16:42.516090,52.520786,13.427364
493,810003432,2,2019-06-13 12:16:42.516090,52.519515,13.428275
494,810002442,2,2019-06-13 12:16:42.516090,52.530401,13.430716
495,810002294,2,2019-06-13 12:16:42.516090,52.530345,13.430253
496,810003685,2,2019-06-13 12:16:42.516090,52.530876,13.43093
497,810006080,2,2019-06-13 12:16:42.516090,52.53115,13.4307
498,816000728,2,2019-06-13 12:16:42.516090,52.530529,13.429066
499,810023801,2,2019-06-13 12:16:42.516090,52.528979,13.431386
500,816045044,2,2019-06-13 12:16:42.516090,52.531728,13.431143
501,816022988,2,2019-06-13 12:16:42.516090,52.531644,13.429348
502,816047182,2,2019-06-13 12:16:42.516090,52.53203,13.431448
503,816028930,2,2019-06-13 12:16:42.516090,52.532265,13.431746
504,816047659,2,2019-06-13 12:16:42.516090,52.53927,13.429925
505,816037718,2,2019-06-13 12:16:42.516090,52.538243,13.431726
506,810000403,2,2019-06-13 12:16:42.516090,52.537918,13.430961
507,810004251,2,2019-06-13 12:16:42.516090,52.537838,13.430949
508,810003899,2,2019-06-13 12:16:42.516090,52.540841,13.431103
509,816048425,2,2019-06-13 12:16:42.516090,52.539999,13.433781
510,816037119,2,2019-06-13 12:16:42.516090,52.539651,13.426864
511,816022920,2,2019-06-13 12:16:42.516090,52.541657,13.432372
512,810026990,2,2019-06-13 12:16:42.516090,52.537141,13.427221
513,816037125,2,2019-06-13 12:16:42.516090,52.535906,13.429937
514,816024617,2,2019-06-13 12:16:42.516090,52.548053,13.433003
515,816024342,2,2019-06-13 12:16:42.516090,52.548627,13.433028
516,816023065,2,2019-06-13 12:16:42.516090,52.548827,13.432968
517,816024425,2,2019-06-13 12:16:42.516090,52.546522,13.428415
518,810000698,2,2019-06-13 12:16:42.516090,52.550413,13.432212
519,816047405,2,2019-06-13 12:16:42.516090,52.550369,13.432378
520,816037423,2,2019-06-13 12:16:42.516090,52.546958,13.426963
521,810006428,2,2019-06-13 12:16:42.516090,52.550652,13.430284
522,816022524,2,2019-06-13 12:16:42.516090,52.551462,13.43067
523,816037738,2,2019-06-13 12:16:42.516090,52.551551,13.430652
524,816020159,2,2019-06-13 12:16:42.516090,52.545052,13.433434
525,816048215,2,2019-06-13 12:16:42.516090,52.48563,13.445292
526,810002389,2,2019-06-13 12:16:42.516090,52.486008,13.446619
527,810004219,2,2019-06-13 12:16:42.516090,52.48532,13.444436
528,816030244,2,2019-06-13 12:16:42.516090,52.485973,13.444218
529,816035640,2,2019-06-13 12:16:42.516090,52.486101,13.444059
530,816047776,2,2019-06-13 12:16:42.516090,52.48555,13.443954
531,810002530,2,2019-06-13 12:16:42.516090,52.486676,13.443359
532,816037526,2,2019-06-13 12:16:42.516090,52.487086,13.443792
533,816045968,2,2019-06-13 12:16:42.516090,52.485268,13.448615
534,810004802,2,2019-06-13 12:16:42.516090,52.503268,13.445685
535,816054590,2,2019-06-13 12:16:42.516090,52.502893,13.446278
536,810004952,2,2019-06-13 12:16:42.516090,52.503382,13.447128
537,816054795,2,2019-06-13 12:16:42.516090,52.503226,13.444598
538,810002643,2,2019-06-13 12:16:42.516090,52.503211,13.447071
539,810025669,2,2019-06-13 12:16:42.516090,52.504154,13.444693
540,816020133,2,2019-06-13 12:16:42.516090,52.503162,13.447094
541,810006358,2,2019-06-13 12:16:42.516090,52.50317,13.447103
542,816047422,2,2019-06-13 12:16:42.516090,52.504273,13.44468
543,816037761,2,2019-06-13 12:16:42.516090,52.502644,13.446173
544,810002440,2,2019-06-13 12:16:42.516090,52.502589,13.446244
545,816037088,2,2019-06-13 12:16:42.516090,52.504442,13.444733
546,816047624,2,2019-06-13 12:16:42.516090,52.503531,13.447621
547,816006363,2,2019-06-13 12:16:42.516090,52.504546,13.444633
548,810004523,2,2019-06-13 12:16:42.516090,52.521334,13.446676
549,816047462,2,2019-06-13 12:16:42.516090,52.521549,13.447244
550,816053576,2,2019-06-13 12:16:42.516090,52.522216,13.447514
551,810004643,2,2019-06-13 12:16:42.516090,52.520406,13.447336
552,816023143,2,2019-06-13 12:16:42.516090,52.522508,13.447509
553,810006055,2,2019-06-13 12:16:42.516090,52.520044,13.447672
554,810005458,2,2019-06-13 12:16:42.516090,52.520043,13.447824
555,816047664,2,2019-06-13 12:16:42.516090,52.523229,13.446586
556,816024090,2,2019-06-13 12:16:42.516090,52.519142,13.446442
557,810023982,2,2019-06-13 12:16:42.516090,52.518969,13.44668
558,810005105,2,2019-06-13 12:16:42.516090,52.518371,13.446049
559,810023888,2,2019-06-13 12:16:42.516090,52.518775,13.442813
560,810000662,2,2019-06-13 12:16:42.516090,52.519615,13.450012
561,810002661,2,2019-06-13 12:16:42.516090,52.524661,13.449139
562,810004512,2,2019-06-13 12:16:42.516090,52.521862,13.441705
563,816028573,2,2019-06-13 12:16:42.516090,52.516744,13.446496
564,810002094,2,2019-06-13 12:16:42.516090,52.470009,13.462181
565,816036803,2,2019-06-13 12:16:42.516090,52.465925,13.464969
566,810000932,2,2019-06-13 12:16:42.516090,52.477875,13.460134
567,816024571,2,2019-06-13 12:16:42.516090,52.477885,13.460105
568,816030193,2,2019-06-13 12:16:42.516090,52.476578,13.458972
569,810003404,2,2019-06-13 12:16:42.516090,52.476173,13.459241
570,816048107,2,2019-06-13 12:16:42.516090,52.478208,13.457798
571,816023328,2,2019-06-13 12:16:42.516090,52.478272,13.457763
572,816046693,2,2019-06-13 12:16:42.516090,52.478608,13.458076
573,810003919,2,2019-06-13 12:16:42.516090,52.479432,13.459429
574,810002154,2,2019-06-13 12:16:42.516090,52.479442,13.459236
575,810000139,2,2019-06-13 12:16:42.516090,52.475114,13.457281
576,816035382,2,2019-06-13 12:16:42.516090,52.479613,13.459229
577,816024765,2,2019-06-13 12:16:42.516090,52.475095,13.457261
578,816045484,2,2019-06-13 12:16:42.516090,52.487492,13.460784
579,816053772,2,2019-06-13 12:16:42.516090,52.487528,13.460657
580,816048561,2,2019-06-13 12:16:42.516090,52.487226,13.463091
581,816045233,2,2019-06-13 12:16:42.516090,52.487901,13.461234
582,810005046,2,2019-06-13 12:16:42.516090,52.485356,13.457528
583,810002532,2,2019-06-13 12:16:42.516090,52.487138,13.464166
584,816046320,2,2019-06-13 12:16:42.516090,52.486967,13.464365
585,816030976,2,2019-06-13 12:16:42.516090,52.486782,13.464527
586,810003607,2,2019-06-13 12:16:42.516090,52.488032,13.46246
587,810026701,2,2019-06-13 12:16:42.516090,52.487887,13.463201
588,810002378,2,2019-06-13 12:16:42.516090,52.486365,13.465025
589,810026732,2,2019-06-13 12:16:42.516090,52.488333,13.460627
590,816054190,2,2019-06-13 12:16:42.516090,52.486506,13.465221
591,816006390,2,2019-06-13 12:16:42.516090,52.486499,13.465298
592,816028878,2,2019-06-13 12:16:42.516090,52.486411,13.465385
593,810004089,2,2019-06-13 12:16:42.516090,52.487051,13.45684
594,810025714,2,2019-06-13 12:16:42.516090,52.488554,13.462363
595,816049590,2,2019-06-13 12:16:42.516090,52.487227,13.45636
596,810002601,2,2019-06-13 12:16:42.516090,52.494907,13.461727
597,816047772,2,2019-06-13 12:16:42.516090,52.494272,13.460433
598,810002646,2,2019-06-13 12:16:42.516090,52.495632,13.461676
599,810004968,2,2019-06-13 12:16:42.516090,52.492833,13.460192
600,810004495,2,2019-06-13 12:16:42.516090,52.49269,13.461297
601,816045170,2,2019-06-13 12:16:42.516090,52.495478,13.462821
602,810023684,2,2019-06-13 12:16:42.516090,52.49269,13.459538
603,816036108,2,2019-06-13 12:16:42.516090,52.502939,13.462082
604,810006891,2,2019-06-13 12:16:42.516090,52.503272,13.46255
605,816037814,2,2019-06-13 12:16:42.516090,52.504216,13.457772
606,816028185,2,2019-06-13 12:16:42.516090,52.505227,13.458375
607,816037840,2,2019-06-13 12:16:42.516090,52.501481,13.459433
608,816028615,2,2019-06-13 12:16:42.516090,52.505027,13.464066
609,816046122,2,2019-06-13 12:16:42.516090,52.505387,13.463557
610,810000398,2,2019-06-13 12:16:42.516090,52.501859,13.458161
611,816022439,2,2019-06-13 12:16:42.516090,52.506218,13.460976
612,816023071,2,2019-06-13 12:16:42.516090,52.502343,13.464816
613,810025730,2,2019-06-13 12:16:42.516090,52.501057,13.459098
614,816046617,2,2019-06-13 12:16:42.516090,52.512576,13.460573
615,816047181,2,2019-06-13 12:16:42.516090,52.51187,13.460958
616,816024329,2,2019-06-13 12:16:42.516090,52.511752,13.46112
617,816023467,2,2019-06-13 12:16:42.516090,52.512885,13.459733
618,816024509,2,2019-06-13 12:16:42.516090,52.513097,13.459865
619,816024593,2,2019-06-13 12:16:42.516090,52.51293,13.462437
620,810003785,2,2019-06-13 12:16:42.516090,52.511399,13.461141
621,816046090,2,2019-06-13 12:16:42.516090,52.512173,13.459142
622,816053528,2,2019-06-13 12:16:42.516090,52.511095,13.46068
623,810023682,2,2019-06-13 12:16:42.516090,52.5112,13.459799
624,816045976,2,2019-06-13 12:16:42.516090,52.514129,13.460981
625,810004100,2,2019-06-13 12:16:42.516090,52.531194,13.462401
626,816054493,2,2019-06-13 12:16:42.516090,52.529088,13.461882
627,810002334,2,2019-06-13 12:16:42.516090,52.529008,13.462203
628,810002784,2,2019-06-13 12:16:42.516090,52.528499,13.457083
629,810004469,2,2019-06-13 12:16:42.516090,52.528474,13.457106
630,816028298,2,2019-06-13 12:16:42.516090,52.52861,13.456198
631,816022609,2,2019-06-13 12:16:42.516090,52.53342,13.455775
632,810005054,2,2019-06-13 12:16:42.516090,52.526015,13.46385
633,810004819,2,2019-06-13 12:16:42.516090,52.525876,13.464152
634,816024179,2,2019-06-13 12:16:42.516090,52.530244,13.454729
635,816046692,2,2019-06-13 12:16:42.516090,52.530227,13.454667
636,816023431,2,2019-06-13 12:16:42.516090,52.530175,13.454668
637,816028580,2,2019-06-13 12:16:42.516090,52.530249,13.454481
638,816020107,2,2019-06-13 12:16:42.516090,52.528477,13.454626
639,816022853,2,2019-06-13 12:16:42.516090,52.549733,13.459434
640,810002577,2,2019-06-13 12:16:42.516090,52.471672,13.304938
641,816053749,2,2019-06-13 12:16:42.516090,52.471489,13.305215
642,816035170,2,2019-06-13 12:16:42.516090,52.471223,13.305057
643,810004364,2,2019-06-13 12:16:42.516090,52.472455,13.305775
644,810003046,2,2019-06-13 12:16:42.516090,52.475182,13.303617
645,810023595,2,2019-06-13 12:16:42.516090,52.498902,13.302093
646,810006357,2,2019-06-13 12:16:42.516090,52.498953,13.302217
647,810006121,2,2019-06-13 12:16:42.516090,52.499054,13.300831
648,816054120,2,2019-06-13 12:16:42.516090,52.498844,13.302244
649,816036482,2,2019-06-13 12:16:42.516090,52.499524,13.302184
650,810004148,2,2019-06-13 12:16:42.516090,52.499664,13.301789
651,810023511,2,2019-06-13 12:16:42.516090,52.498946,13.302761
652,810004760,2,2019-06-13 12:16:42.516090,52.499156,13.302875
653,816048301,2,2019-06-13 12:16:42.516090,52.49894,13.30032
654,816020055,2,2019-06-13 12:16:42.516090,52.498336,13.301847
655,810005107,2,2019-06-13 12:16:42.516090,52.498678,13.302717
656,816053553,2,2019-06-13 12:16:42.516090,52.498179,13.300296
657,816035743,2,2019-06-13 12:16:42.516090,52.499099,13.299132
658,810004172,2,2019-06-13 12:16:42.516090,52.498559,13.299308
659,810006889,2,2019-06-13 12:16:42.516090,52.501101,13.301548
660,810023551,2,2019-06-13 12:16:42.516090,52.496892,13.301568
661,816000759,2,2019-06-13 12:16:42.516090,52.508064,13.302611
662,816045216,2,2019-06-13 12:16:42.516090,52.508371,13.303395
663,816024691,2,2019-06-13 12:16:42.516090,52.508025,13.303896
664,816024982,2,2019-06-13 12:16:42.516090,52.506369,13.302278
665,810026560,2,2019-06-13 12:16:42.516090,52.50699,13.298966
666,810006371,2,2019-06-13 12:16:42.516090,52.506783,13.304383
667,816046044,2,2019-06-13 12:16:42.516090,52.508083,13.305106
668,810023688,2,2019-06-13 12:16:42.516090,52.506233,13.299496
669,810005212,2,2019-06-13 12:16:42.516090,52.505602,13.299826
670,810000198,2,2019-06-13 12:16:42.516090,52.506592,13.305364
671,816047531,2,2019-06-13 12:16:42.516090,52.505508,13.299878
672,810006315,2,2019-06-13 12:16:42.516090,52.505057,13.302243
673,816038796,2,2019-06-13 12:16:42.516090,52.505052,13.299913
674,810004312,2,2019-06-13 12:16:42.516090,52.504931,13.29944
675,810002174,2,2019-06-13 12:16:42.516090,52.504009,13.303144
676,816006376,2,2019-06-13 12:16:42.516090,52.526647,13.303515
677,810005376,2,2019-06-13 12:16:42.516090,52.525997,13.304155
678,816045511,2,2019-06-13 12:16:42.516090,52.524737,13.299755
679,810006610,2,2019-06-13 12:16:42.516090,52.524217,13.301138
680,810006742,2,2019-06-13 12:16:42.516090,52.526924,13.303722
681,810004533,2,2019-06-13 12:16:42.516090,52.526665,13.304012
682,810003276,2,2019-06-13 12:16:42.516090,52.526508,13.304204
683,810000184,2,2019-06-13 12:16:42.516090,52.526434,13.304253
684,810006692,2,2019-06-13 12:16:42.516090,52.524565,13.303498
685,816045902,2,2019-06-13 12:16:42.516090,52.527028,13.304384
686,816022914,2,2019-06-13 12:16:42.516090,52.527661,13.299524
687,810000277,2,2019-06-13 12:16:42.516090,52.524768,13.304747
688,816028347,2,2019-06-13 12:16:42.516090,52.471673,13.316779
689,810004815,2,2019-06-13 12:16:42.516090,52.47288,13.315117
690,810004964,2,2019-06-13 12:16:42.516090,52.473044,13.314736
691,810023922,2,2019-06-13 12:16:42.516090,52.473099,13.314595
692,810003827,2,2019-06-13 12:16:42.516090,52.473674,13.31859
693,816046972,2,2019-06-13 12:16:42.516090,52.470902,13.315625
694,816037127,2,2019-06-13 12:16:42.516090,52.470718,13.317691
695,810004525,2,2019-06-13 12:16:42.516090,52.474328,13.314467
696,816035469,2,2019-06-13 12:16:42.516090,52.470931,13.319927
697,816046542,2,2019-06-13 12:16:42.516090,52.470866,13.320209
698,810026524,2,2019-06-13 12:16:42.516090,52.473563,13.32348
699,810002910,2,2019-06-13 12:16:42.516090,52.475541,13.31104
700,816022869,2,2019-06-13 12:16:42.516090,52.476985,13.319474
701,816023000,2,2019-06-13 12:16:42.516090,52.47845,13.320177
702,816046285,2,2019-06-13 12:16:42.516090,52.478919,13.320461
703,810026760,2,2019-06-13 12:16:42.516090,52.477412,13.321872
704,816028618,2,2019-06-13 12:16:42.516090,52.479022,13.317691
705,810002091,2,2019-06-13 12:16:42.516090,52.481917,13.315504
706,810002737,2,2019-06-13 12:16:42.516090,52.482479,13.31745
707,816045074,2,2019-06-13 12:16:42.516090,52.482624,13.317815
708,816037167,2,2019-06-13 12:16:42.516090,52.482234,13.318912
709,810000404,2,2019-06-13 12:16:42.516090,52.480926,13.313882
710,816006384,2,2019-06-13 12:16:42.516090,52.482009,13.313581
711,816028618,2,2019-06-13 12:16:42.516090,52.479022,13.317691
712,810026769,2,2019-06-13 12:16:42.516090,52.48093,13.312819
713,810006880,2,2019-06-13 12:16:42.516090,52.48338,13.319645
714,816035607,2,2019-06-13 12:16:42.516090,52.484161,13.315473
715,816023132,2,2019-06-13 12:16:42.516090,52.484159,13.314455
716,810003154,2,2019-06-13 12:16:42.516090,52.484075,13.320505
717,810005403,2,2019-06-13 12:16:42.516090,52.498637,13.316955
718,810006425,2,2019-06-13 12:16:42.516090,52.499905,13.316701
719,816047641,2,2019-06-13 12:16:42.516090,52.49832,13.316861
720,810000151,2,2019-06-13 12:16:42.516090,52.499166,13.315298
721,816028849,2,2019-06-13 12:16:42.516090,52.498347,13.318808
722,810023773,2,2019-06-13 12:16:42.516090,52.497717,13.316118
723,810006374,2,2019-06-13 12:16:42.516090,52.500338,13.315237
724,810003635,2,2019-06-13 12:16:42.516090,52.499699,13.314262
725,816020248,2,2019-06-13 12:16:42.516090,52.497608,13.317644
726,810003512,2,2019-06-13 12:16:42.516090,52.500806,13.316908
727,810000208,2,2019-06-13 12:16:42.516090,52.50082,13.316175
728,810005465,2,2019-06-13 12:16:42.516090,52.500812,13.315722
729,816047012,2,2019-06-13 12:16:42.516090,52.497436,13.317457
730,810006600,2,2019-06-13 12:16:42.516090,52.497329,13.317501
731,810002435,2,2019-06-13 12:16:42.516090,52.500802,13.315235
732,816054407,2,2019-06-13 12:16:42.516090,52.500691,13.314727
733,810002149,2,2019-06-13 12:16:42.516090,52.501115,13.317313
734,816036370,2,2019-06-13 12:16:42.516090,52.515972,13.316707
735,810026971,2,2019-06-13 12:16:42.516090,52.515772,13.318158
736,816046851,2,2019-06-13 12:16:42.516090,52.516114,13.314588
737,816046150,2,2019-06-13 12:16:42.516090,52.515368,13.316489
738,816036744,2,2019-06-13 12:16:42.516090,52.51687,13.319402
739,810000055,2,2019-06-13 12:16:42.516090,52.518096,13.314753
740,810026596,2,2019-06-13 12:16:42.516090,52.516027,13.314202
741,816048346,2,2019-06-13 12:16:42.516090,52.515507,13.318718
742,810006418,2,2019-06-13 12:16:42.516090,52.515875,13.314043
743,810002943,2,2019-06-13 12:16:42.516090,52.472771,13.328306
744,810023611,2,2019-06-13 12:16:42.516090,52.473976,13.328353
745,810002411,2,2019-06-13 12:16:42.516090,52.490908,13.33059
746,816028564,2,2019-06-13 12:16:42.516090,52.489241,13.330865
747,816047235,2,2019-06-13 12:16:42.516090,52.489823,13.334214
748,816047137,2,2019-06-13 12:16:42.516090,52.489778,13.334374
749,810006053,2,2019-06-13 12:16:42.516090,52.488567,13.333761
750,816028505,2,2019-06-13 12:16:42.516090,52.489626,13.328729
751,810004796,2,2019-06-13 12:16:42.516090,52.488701,13.334451
752,810023675,2,2019-06-13 12:16:42.516090,52.488318,13.334146
753,810006081,2,2019-06-13 12:16:42.516090,52.491472,13.328622
754,810006890,2,2019-06-13 12:16:42.516090,52.48781,13.330707
755,816048596,2,2019-06-13 12:16:42.516090,52.492719,13.330677
756,816035950,2,2019-06-13 12:16:42.516090,52.492926,13.330493
757,816053536,2,2019-06-13 12:16:42.516090,52.487227,13.331609
758,810003675,2,2019-06-13 12:16:42.516090,52.48762,13.335187
759,816046152,2,2019-06-13 12:16:42.516090,52.491038,13.326588
760,816045364,2,2019-06-13 12:16:42.516090,52.491228,13.326658
761,810004093,2,2019-06-13 12:16:42.516090,52.491875,13.327034
762,816030268,2,2019-06-13 12:16:42.516090,52.499138,13.333138
763,816028157,2,2019-06-13 12:16:42.516090,52.498685,13.330494
764,816046149,2,2019-06-13 12:16:42.516090,52.498436,13.33054
765,816045133,2,2019-06-13 12:16:42.516090,52.498036,13.330766
766,810006875,2,2019-06-13 12:16:42.516090,52.500539,13.33292
767,816048329,2,2019-06-13 12:16:42.516090,52.500814,13.333183
768,810006380,2,2019-06-13 12:16:42.516090,52.499208,13.328785
769,810006873,2,2019-06-13 12:16:42.516090,52.49988,13.328928
770,816024564,2,2019-06-13 12:16:42.516090,52.500127,13.329029
771,816047779,2,2019-06-13 12:16:42.516090,52.501087,13.33077
772,816045954,2,2019-06-13 12:16:42.516090,52.501302,13.331383
773,810005194,2,2019-06-13 12:16:42.516090,52.500723,13.334424
774,816020157,2,2019-06-13 12:16:42.516090,52.500438,13.328875
775,810026544,2,2019-06-13 12:16:42.516090,52.496837,13.332076
776,816000651,2,2019-06-13 12:16:42.516090,52.500737,13.329112
777,816038972,2,2019-06-13 12:16:42.516090,52.500373,13.328379
778,816045497,2,2019-06-13 12:16:42.516090,52.49677,13.330464
779,816035949,2,2019-06-13 12:16:42.516090,52.508361,13.332447
780,816023359,2,2019-06-13 12:16:42.516090,52.508357,13.332615
781,810005464,2,2019-06-13 12:16:42.516090,52.508986,13.332228
782,810006430,2,2019-06-13 12:16:42.516090,52.507596,13.333436
783,816046773,2,2019-06-13 12:16:42.516090,52.508207,13.333701
784,816028889,2,2019-06-13 12:16:42.516090,52.509161,13.332691
785,810005454,2,2019-06-13 12:16:42.516090,52.507262,13.333493
786,810003734,2,2019-06-13 12:16:42.516090,52.506825,13.331888
787,810002707,2,2019-06-13 12:16:42.516090,52.508538,13.333862
788,816023837,2,2019-06-13 12:16:42.516090,52.506873,13.331257
789,810002522,2,2019-06-13 12:16:42.516090,52.509384,13.331585
790,816048437,2,2019-06-13 12:16:42.516090,52.506758,13.33061
791,810003303,2,2019-06-13 12:16:42.516090,52.506427,13.333564
792,810005124,2,2019-06-13 12:16:42.516090,52.506168,13.330487
793,810003663,2,2019-06-13 12:16:42.516090,52.50586,13.332721
794,816028570,2,2019-06-13 12:16:42.516090,52.505896,13.333479
795,816023872,2,2019-06-13 12:16:42.516090,52.516174,13.328656
796,816022649,2,2019-06-13 12:16:42.516090,52.518499,13.334744
797,810006367,2,2019-06-13 12:16:42.516090,52.517323,13.335754
798,810002403,2,2019-06-13 12:16:42.516090,52.519391,13.331362
799,810000779,2,2019-06-13 12:16:42.516090,52.519443,13.331478
800,810005023,2,2019-06-13 12:16:42.516090,52.515769,13.327764
801,816022351,2,2019-06-13 12:16:42.516090,52.517377,13.326722
802,816028698,2,2019-06-13 12:16:42.516090,52.514561,13.335736
803,810006355,2,2019-06-13 12:16:42.516090,52.518914,13.336566
804,816037601,2,2019-06-13 12:16:42.516090,52.515796,13.326469
805,810003692,2,2019-06-13 12:16:42.516090,52.513667,13.334371
806,816024250,2,2019-06-13 12:16:42.516090,52.51705,13.337894
807,810005119,2,2019-06-13 12:16:42.516090,52.513636,13.334493
808,816023169,2,2019-06-13 12:16:42.516090,52.507811,13.347639
809,816037065,2,2019-06-13 12:16:42.516090,52.50763,13.346921
810,810003259,2,2019-06-13 12:16:42.516090,52.50889,13.346799
811,816037500,2,2019-06-13 12:16:42.516090,52.508753,13.346141
812,816047001,2,2019-06-13 12:16:42.516090,52.508503,13.348646
813,810004602,2,2019-06-13 12:16:42.516090,52.507844,13.349065
814,810023852,2,2019-06-13 12:16:42.516090,52.508075,13.34926
815,810003632,2,2019-06-13 12:16:42.516090,52.506986,13.345913
816,816045379,2,2019-06-13 12:16:42.516090,52.508326,13.349517
817,816023525,2,2019-06-13 12:16:42.516090,52.509644,13.346787
818,810000230,2,2019-06-13 12:16:42.516090,52.516836,13.348422
819,810003545,2,2019-06-13 12:16:42.516090,52.516141,13.346253
